Packet Size,Duration,Flow Rate,Source Port,Destination Port,Protocol,Attack Type
120,4.792353111206556,632.5808555548313,44788,56707,ICMP,Botnet
172,1.9463886735298244,644.5058300933216,58518,54796,TCP,Botnet
836,1.6641497458236783,819.8158252042291,2158,16940,UDP,Botnet
939,6.173900222,333.4739814268946,63967,11902,UDP,Botnet
177,5.231324161093266,733.0778847410074,31155,4009,ICMP,Botnet
223,6.701290250074806,528.6252519112248,55342,33393,TCP,Botnet
1464,9.296129168,793.4146749039172,38911,9136,TCP,Botnet
1393,5.323069873177063,990.5469781668564,39486,42259,TCP,Botnet
824,5.809739600574715,200.73095230202085,61152,19955,UDP,Botnet
1023,0.8971737652102663,994.6491766958419,23544,28364,TCP,Botnet
108,7.176640223300387,89.90317306734572,22893,1360,ICMP,Botnet
585,3.999652162834758,2.4173161500233844,37956,43957,UDP,Botnet
92,9.767275661387126,44.25751998421348,52522,20387,UDP,Botnet
244,8.231916981941007,341.8482265,6063,46560,TCP,Botnet
165,5.225287924120668,632.9430400453663,22305,4992,ICMP,Botnet
82,1.2331033190674883,69.12263793376084,48423,34702,UDP,Botnet
150,8.594298517,5.765247948114313,11466,52172,UDP,Botnet
800,7.998011173144794,937.0973193559489,9276,49424,TCP,Botnet
1246,1.8466667102407928,821.9444432763356,55217,17303,TCP,Botnet
887,2.9534876139138806,809.2022528219171,28610,4153,ICMP,Botnet
134,7.934279174220226,884.4358330744269,54077,39239,TCP,Botnet
1437,1.8530992370275492,700.0642693448272,51513,39921,ICMP,Botnet
939,9.177607139224602,104.49368933510662,18592,6874,UDP,Botnet
399,4.245849724538423,399.1602780549157,21834,21612,ICMP,Botnet
939,0.8713025869139988,723.1771715159831,2575,41238,ICMP,Botnet
320,8.157670686399305,280.4064273454418,13649,12973,ICMP,Botnet
1258,3.7357233207008376,687.4376235,35421,9543,UDP,Botnet
1258,5.265465442343657,24.595998422825588,59695,27399,TCP,Botnet
706,1.1239311397677805,306.2067271455053,51702,34106,UDP,Botnet
132,0.026837564434978874,549.1754232,27273,12761,TCP,Botnet
711,6.380214072727184,632.1266205232916,2385,2158,ICMP,Botnet
100,5.152236528166983,577.0829603954646,27173,11962,ICMP,Botnet
673,5.935792153,697.7865004458222,61054,55052,ICMP,Botnet
1114,7.937644759954783,6.188139365015086,5394,25510,ICMP,Botnet
1466,6.466412528315179,101.03110585752373,6307,49380,ICMP,Botnet
1068,1.7485596548309443,868.9573578539172,8634,27120,TCP,Botnet
643,3.6083644185868877,681.7804692257522,44350,42139,TCP,Botnet
721,9.059005156772816,113.02034952174269,15948,6616,ICMP,Botnet
573,7.6996770578165386,842.0902299548394,48631,19132,UDP,Botnet
1468,5.566813942309237,242.30699470278444,45741,53519,UDP,Botnet
877,2.557194333094914,478.31205820680395,11650,18294,ICMP,Botnet
684,3.0213029578461157,145.28199323337182,35785,28673,TCP,Botnet
272,7.319848718,710.1390454160645,1893,12021,UDP,Botnet
563,8.511891434266856,666.8877355721664,32576,34513,UDP,Botnet
385,6.714575270636614,211.19135991901956,2038,57854,UDP,Botnet
1109,8.095490228,863.4144267803161,11127,10128,ICMP,Botnet
585,7.666794695868861,401.3658936172902,18010,53533,UDP,Botnet
1141,1.4978899756016204,292.58583956163477,45805,1894,UDP,Botnet
1136,4.240024184320108,152.41435650558898,31495,29708,UDP,Botnet
833,1.530685024484798,266.24139571428594,34482,40543,UDP,Botnet
288,2.3531206124350463,22.124718531694615,26093,50673,TCP,Botnet
86,8.692726986885875,583.2991667,17897,35548,ICMP,Botnet
1184,4.729446764366189,842.2465232693135,24272,31981,ICMP,Botnet
253,5.354045660324767,549.0255513966977,24648,34909,TCP,Botnet
278,1.7852812063124934,219.35203452768332,44540,45393,TCP,Botnet
1119,3.1234055887019117,33.76581129605133,30085,36620,ICMP,Botnet
389,2.3032314381102714,214.70661045147696,25194,30890,UDP,Botnet
146,2.0626554590197457,416.1798159282852,9048,31700,UDP,Botnet
870,6.379969972366386,759.6354675569265,17702,65117,ICMP,Botnet
87,2.5695815926095023,187.92406825252033,39280,48788,UDP,Botnet
376,6.320522844718165,719.8194742093506,21435,51823,TCP,Botnet
1089,0.5854876864714306,866.9467750050485,44827,14902,UDP,Botnet
843,1.4186021608774915,454.00145342354625,20320,40784,UDP,Botnet
1320,2.746127999747254,821.4498484,27317,28583,UDP,Botnet
47,5.970872122040022,554.7018823002921,28196,47570,ICMP,Botnet
664,6.758736609628673,637.1271279971969,22152,7795,TCP,Botnet
1316,4.427726950828492,526.3258324921688,19281,17550,UDP,Botnet
758,4.458463354857713,463.2263994796666,13879,30920,ICMP,Botnet
342,7.2454439971347835,234.72997643167176,20666,32947,UDP,Botnet
678,0.15919509656405884,303.26374005509996,65364,52937,TCP,Botnet
95,3.411559154717731,290.04112193171466,36609,37227,UDP,Botnet
765,8.187251864135208,563.3326020607193,58812,40414,TCP,Botnet
565,6.032590882723509,120.04169765458752,21049,13876,UDP,Botnet
513,3.3729341004214484,916.8000115332649,5482,48598,TCP,Botnet
67,9.055342399,720.6830798,64634,44415,UDP,Botnet
117,7.726454651766376,401.50548635010233,6331,64179,TCP,Botnet
1279,2.6496895769200974,158.7082821119253,42725,57245,UDP,Botnet
1449,6.453253085419644,882.0039705046637,19449,54688,UDP,Botnet
404,5.957911531161378,823.7957122921551,50855,2872,ICMP,Botnet
705,4.0124779524757885,721.7493805619076,44451,32051,ICMP,Botnet
565,3.670193835968802,271.6198927065013,29297,36488,TCP,Botnet
738,3.436261187282264,402.5063927699256,39530,35509,UDP,Botnet
1375,6.1719406781730735,102.8379776271781,6692,63854,TCP,Botnet
922,4.424656954870215,189.12062077505894,26958,20480,ICMP,Botnet
1070,8.318799269,783.0383356530012,48219,10283,TCP,Botnet
1066,6.696356558723486,715.0672149787988,8721,36578,TCP,Botnet
958,0.7002461254886319,593.5264143996371,25441,47946,ICMP,Botnet
789,6.402042070057833,895.7371532535802,17470,14433,UDP,Botnet
402,2.7122032175653477,583.3081911612641,41621,4815,TCP,Botnet
1337,5.9285271045425745,467.0213031636144,11775,26888,ICMP,Botnet
845,6.801639179103411,340.4367092311321,47242,37663,UDP,Botnet
778,2.309061062350967,940.4544608855989,62137,35598,ICMP,Botnet
1078,4.5691295901588065,82.80718997820105,8376,64651,TCP,Botnet
1255,1.9040583033278589,930.8942833236023,14540,18912,UDP,Botnet
524,0.5243364189892966,826.7319884650252,24323,20716,UDP,Botnet
67,3.785385758435205,130.01693154324772,32981,24525,ICMP,Botnet
753,3.630079774188074,565.0278592,29951,14328,ICMP,Botnet
1102,9.954809426551867,866.561327,42118,55224,ICMP,Botnet
1336,4.464077159625225,571.8519827,37436,28551,UDP,Botnet
1294,3.336361925172532,907.2091015784662,55146,58439,UDP,Botnet
125,5.805169592160031,942.9895184343609,30517,19098,TCP,Botnet
165,0.8885851736835769,422.44228373208745,27735,16573,UDP,Botnet
851,9.616695693812177,377.37593,9027,30987,TCP,Botnet
576,6.349965495864741,936.3275218537599,32731,26944,ICMP,Botnet
184,7.548623361588538,675.1725471435531,4302,31850,ICMP,Botnet
1275,1.7056089038010014,116.11107908003446,8320,37095,UDP,Botnet
64,4.095369052199034,42.387520047758926,26422,53289,ICMP,Botnet
1457,4.227468444848499,564.6725880921634,36866,17085,ICMP,Botnet
106,8.218242632566968,930.1779483418808,14285,59250,UDP,Botnet
272,0.013365560914335016,844.2642775355778,12197,29834,TCP,Botnet
148,3.0092302304241976,675.8801617,31473,61030,UDP,Botnet
1209,9.812382507068694,139.2019373061984,42104,58026,TCP,Botnet
150,4.749390549,254.3059606103207,57728,48990,UDP,Botnet
267,3.8258802761598387,875.5236754299609,2661,23824,UDP,Botnet
150,1.1991701911744457,182.88895593323477,32805,51680,ICMP,Botnet
73,9.741672121651527,278.5115643096095,14676,44447,UDP,Botnet
662,0.20124353290231886,129.6876911303224,6127,60921,UDP,Botnet
1432,7.372065069847425,676.1406205912697,26524,42716,TCP,Botnet
787,7.686229448080296,943.9879071326733,50820,10964,ICMP,Botnet
634,2.4373235039226024,269.04113479222644,35824,4948,TCP,Botnet
464,6.715912877686761,475.4590671892887,36553,58791,TCP,Botnet
652,0.930198515,634.3763057372331,48987,29078,ICMP,Botnet
731,2.5712156170543667,999.4663015908092,19476,10807,ICMP,Botnet
1345,7.8792319809343585,104.89758419107235,50417,38277,ICMP,Botnet
1383,8.646997234143369,498.6209424257586,32198,46421,UDP,Botnet
354,6.085255640185254,385.18160789050984,65474,14257,ICMP,Botnet
916,5.068877479773006,865.8335832,36460,46693,ICMP,Botnet
1440,1.593880902169184,476.02013423855476,48430,25508,ICMP,Botnet
1352,0.6320272217584225,111.06642683268957,64083,26092,TCP,Botnet
701,1.1773726357071126,634.4607029,16978,1215,TCP,Botnet
316,2.2743456436608915,770.8035402020533,18210,26098,UDP,Botnet
663,3.4174033444673113,2.9809635404480312,55235,5941,TCP,Botnet
555,3.809714345584361,858.9707897520875,13380,39623,UDP,Botnet
1413,3.4638713641214465,186.10439770566506,63616,26856,TCP,Botnet
882,2.391314266640459,552.1141577169126,33987,43952,ICMP,Botnet
389,5.097732743,415.8559209373814,3211,21730,TCP,Botnet
862,8.253035796220736,719.6818512288694,12731,14706,UDP,Botnet
1200,2.7977556811763207,371.2244986242633,36122,27786,TCP,Botnet
798,9.423927804,869.7762003640426,27959,24407,ICMP,Botnet
938,8.733493280576754,730.5233113226943,22249,59184,UDP,Botnet
282,1.618480349309744,647.7483997458152,4630,28820,ICMP,Botnet
582,7.862973291614189,796.2609715,64152,24690,ICMP,Botnet
1103,5.746299235795349,754.0476326248895,58644,59841,UDP,Botnet
268,5.6661870463520145,36.03508105406118,33852,26686,ICMP,Botnet
587,3.9110365878186863,394.7948804094437,61758,46183,ICMP,Botnet
959,5.012028838820916,930.8142165867582,27513,35666,TCP,Botnet
1286,3.9723905955146814,125.81169656532698,15411,42854,ICMP,Botnet
45,5.397786454980669,737.1228408,4951,38555,ICMP,Botnet
1385,6.279872577673586,974.5943521541961,7320,11258,ICMP,Botnet
507,6.743363760284076,52.29340918206714,31468,58640,ICMP,Botnet
114,5.325279444401703,682.2256612385478,47414,10245,UDP,Botnet
43,7.214499251219989,468.2073258869003,47917,12434,TCP,Botnet
685,1.4136392147057826,579.2173378491847,3615,15543,ICMP,Botnet
157,2.120612926531483,85.43280235067641,58934,62437,ICMP,Botnet
920,8.187531305738627,43.10265117175279,45919,2075,UDP,Botnet
543,3.2259572504863057,666.8999738848667,49540,46017,ICMP,Botnet
986,0.22991535593622636,823.3270988777358,27171,10789,UDP,Botnet
613,1.538757705530643,782.0371334,63085,12406,TCP,Botnet
233,2.2369207305286163,543.8513472934508,39913,13604,TCP,Botnet
886,9.573271556057977,99.95683445406455,2224,57714,ICMP,Botnet
754,5.730841247879563,688.0756393916303,16745,57587,ICMP,Botnet
1455,9.327374674022073,241.96469466579052,62777,33347,ICMP,Botnet
1089,5.752058341615753,911.0775958971069,20262,45781,UDP,Botnet
1498,4.794065047,838.2815330097503,12111,61657,ICMP,Botnet
212,3.1379631842497666,709.4120287906821,31840,56496,ICMP,Botnet
1363,6.064103073389323,948.8510712355472,24432,12963,TCP,Botnet
365,1.3928410481506808,31.518679329121802,59604,52281,ICMP,Botnet
1473,8.982718011299767,736.226805,40764,30988,TCP,Botnet
1181,8.293494719007695,330.3097550584717,1160,1331,ICMP,Botnet
